animal_id,farm_id,species,breed,age_years,weight_kg,sex,physiological_stage,health_status,latitude,longitude,elevation_m,climate_zone,date,temperature_c,humidity_percent,wind_speed_m_s,solar_radiation_w_m2,thi,hli,risk_level
634,FARM_007,cattle,Simmental,9.5386995563474,424.2419630859639,female,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-12-27,7.03,35,2.48,345.71,49.46,6.25,Moderate
252,FARM_003,cattle,Angus,8.953387026946773,576.8097495131431,female,dry,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-03-24,15.21,48,1.87,459.61,58.98,15.97,Low
872,FARM_009,sheep,Suffolk,1.2638840744039697,90.40339085580112,female,dry,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-09-03,26.4,39,7.6,298.01,72.28,23.03,Low
312,FARM_004,cattle,Angus,2.5359828269499856,429.85192573483266,female,dry,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-04-27,25.91,28,6.25,158.11,70.5,21.99,Low
313,FARM_004,goat,Nubian,4.708310045723116,65.32758504053857,female,lactating,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-11-21,8.32,74,3.89,86.43,48.57,7.5,Low
746,FARM_008,sheep,Texel,2.931458860663828,88.4290665456601,male,dry,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-12-21,-2.6,74,5.04,0.0,31.76,-4.44,Low
693,FARM_007,cattle,Simmental,1.6051076208150503,637.9389518007638,male,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-06-25,40.25,74,1.26,364.33,97.9,42.16,Critical
476,FARM_005,sheep,Merino,1.4388273513530612,91.96692461780012,male,dry,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-08-05,34.56,77,3.52,255.66,89.55,34.91,Critical
312,FARM_004,cattle,Angus,2.5359828269499856,429.85192573483266,female,dry,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-09-04,27.1,37,3.79,236.24,72.83,25.22,Moderate
321,FARM_004,goat,Alpine,4.684487867108416,74.38260926587783,female,lactating,minor_illness,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-08-05,26.81,39,1.43,352.45,72.74,26.79,Low
184,FARM_002,sheep,Merino,2.2640274158913347,78.39726152763147,female,pregnant,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-06-25,44.8,60,4.51,297.57,100.54,44.02,Critical
979,FARM_010,goat,Nubian,5.49219087063493,48.52568477255747,female,lactating,minor_illness,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-05-19,30.0,66,4.39,611.42,80.79,31.17,Moderate
917,FARM_010,goat,Boer,3.040026316359353,74.78598739248685,male,lactating,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-08-30,21.95,89,5.15,369.65,70.67,22.66,Low
281,FARM_003,goat,Alpine,3.241058098230326,61.05996776615124,male,pregnant,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-02-03,5.89,66,7.07,449.12,45.44,4.93,Low
882,FARM_009,cattle,Hereford,9.41315965743505,763.6808544825949,male,pregnant,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-09-09,31.12,63,4.01,272.74,81.98,30.65,Moderate
456,FARM_005,goat,Saanen,3.6607350182914247,64.08467941419119,male,growing,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-06-23,35.47,34,5.42,410.18,82.02,33.49,High
244,FARM_003,cattle,Hereford,7.618152687991774,707.089555226712,female,growing,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-09-25,15.39,72,4.09,93.94,59.44,14.41,Low
180,FARM_002,sheep,Suffolk,1.7216562220962142,65.72982784047055,male,pregnant,minor_illness,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-03-12,14.07,77,0.0,179.5,57.4,15.82,Low
968,FARM_010,cattle,Hereford,9.652730863812751,654.3643062838953,female,lactating,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-03-02,22.49,62,4.22,374.48,69.44,22.34,Low
573,FARM_006,goat,Saanen,6.309785849083527,55.33136958568805,female,pregnant,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-05-14,37.6,65,1.48,261.08,91.67,38.42,Critical
174,FARM_002,cattle,Hereford,7.938873329819307,427.29988214163666,male,growing,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-04-14,29.23,84,1.58,572.52,82.22,32.48,High
771,FARM_008,goat,Nubian,3.8449857776319183,42.66775525621795,male,dry,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-07-31,36.27,18,0.31,132.52,79.65,34.7,Moderate
831,FARM_009,cattle,Angus,1.7900941335234397,468.73178414306335,female,lactating,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-08-17,29.17,86,3.4,237.45,82.53,29.98,High
184,FARM_002,sheep,Merino,2.2640274158913347,78.39726152763147,female,pregnant,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-02-20,5.87,50,2.35,511.52,46.79,6.76,Low
626,FARM_007,goat,Boer,1.0320769651261867,77.53654975432576,male,lactating,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-05-29,29.08,54,0.56,415.84,77.64,30.57,Moderate
873,FARM_009,sheep,Suffolk,4.768764855008704,99.60678197392915,female,dry,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-12-24,5.14,76,1.54,204.79,43.49,6.18,Low
924,FARM_010,goat,Saanen,1.7284894330298328,68.84529429427295,female,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-02-05,8.55,75,4.6,120.42,48.84,7.62,Low
779,FARM_008,sheep,Dorper,5.606715526395444,99.88746945051003,female,dry,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-09-08,25.82,84,4.32,431.45,76.63,27.0,Moderate
324,FARM_004,goat,Saanen,3.318093459089893,58.004977296790386,male,pregnant,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-10-24,9.78,78,1.94,334.49,50.6,11.4,Low
361,FARM_004,sheep,Rambouillet,5.942133053648172,81.55853229783531,female,pregnant,minor_illness,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-06-20,29.12,39,4.71,143.97,75.49,26.42,Moderate
530,FARM_006,goat,Toggenburg,1.2254265423934443,45.1146720488967,female,lactating,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-10-04,11.28,44,3.63,492.04,54.05,11.15,Low
842,FARM_009,goat,Boer,1.0408881874007687,60.93628740269887,female,growing,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-07-19,35.79,31,5.97,593.54,81.81,34.31,Moderate
243,FARM_003,goat,Alpine,6.042714437661601,46.967733463130145,male,pregnant,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-09-27,20.68,62,2.04,148.93,66.9,20.52,Low
122,FARM_002,sheep,Merino,6.029200895855875,76.75183660224553,female,pregnant,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-07-20,26.82,48,0.01,525.25,73.85,28.82,Low
569,FARM_006,sheep,Dorper,5.12617792639288,80.66458424436895,male,lactating,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-04-12,18.97,60,2.66,243.75,64.34,18.84,Low
246,FARM_003,sheep,Texel,3.952046488114188,63.841389861752575,male,dry,minor_illness,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-06-11,39.49,47,5.86,704.08,90.01,39.44,Critical
567,FARM_006,sheep,Merino,4.4862827513980825,87.1412487453158,female,pregnant,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-04-01,18.4,49,3.91,284.0,63.13,17.33,Low
462,FARM_005,goat,Boer,5.42721711136918,73.36578388002704,male,pregnant,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-06-12,34.55,75,1.83,59.8,89.23,34.68,Critical
278,FARM_003,goat,Saanen,4.662002699865511,68.64602696892774,male,lactating,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-04-12,35.09,100,3.33,36.75,95.16,35.61,Critical
606,FARM_007,goat,Boer,5.98820623733182,73.69302018999736,male,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-03-03,6.71,48,3.99,121.85,48.05,4.72,Low
843,FARM_009,cattle,Hereford,8.155522158455181,529.4923302441695,male,pregnant,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-05-28,36.76,45,4.05,303.78,86.11,35.52,Critical
992,FARM_010,sheep,Rambouillet,5.978120612694363,50.339827429305586,female,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-07-04,36.09,71,0.35,284.61,90.69,37.87,Critical
885,FARM_009,sheep,Merino,5.518740494873656,57.78866302900851,male,dry,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-08-13,27.98,82,0.07,401.33,79.89,31.03,Moderate
2,FARM_001,goat,Nubian,3.971061460667621,41.375540844608736,female,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-04-17,31.76,39,3.52,293.18,78.75,30.43,Moderate
431,FARM_005,cattle,Holstein,2.944462285105185,586.6431138788863,female,lactating,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-06-16,27.24,38,3.28,421.67,73.17,26.6,Moderate
418,FARM_005,sheep,Dorper,6.907472288282068,64.24540107654803,male,lactating,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-06-03,37.1,26,2.0,453.73,82.09,36.64,High
177,FARM_002,goat,Alpine,3.978197483207418,63.87371395667557,female,lactating,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-11-01,2.93,100,0.1,557.76,37.27,7.66,Low
667,FARM_007,goat,Toggenburg,5.616693364492282,55.91462812069709,female,dry,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-02-14,9.99,22,1.47,340.47,53.41,9.08,Low
325,FARM_004,goat,Toggenburg,1.90101400490225,69.49735074885942,male,pregnant,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-06-02,32.02,45,5.14,85.1,80.08,29.13,Moderate
319,FARM_004,cattle,Angus,3.392660229888821,658.4360493850032,male,growing,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-01-03,11.98,54,2.27,323.98,54.69,12.15,Low
243,FARM_003,goat,Alpine,6.042714437661601,46.967733463130145,male,pregnant,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-11-17,10.12,56,2.14,215.49,52.08,9.93,Low
893,FARM_009,sheep,Dorper,2.662383136185688,64.99487964972681,female,growing,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-05-24,37.41,31,3.83,279.63,83.67,35.44,High
400,FARM_004,sheep,Dorper,3.8893279048621823,90.11771645796321,male,growing,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-02-22,12.69,60,2.38,384.35,55.53,13.41,Low
843,FARM_009,cattle,Hereford,8.155522158455181,529.4923302441695,male,pregnant,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-09-03,29.12,66,2.21,388.15,79.42,30.23,High
992,FARM_010,sheep,Rambouillet,5.978120612694363,50.339827429305586,female,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-09-24,15.54,77,1.52,476.1,59.72,18.0,Low
613,FARM_007,cattle,Angus,8.753623365042042,747.4558559293703,female,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-09-13,31.35,62,3.3,17.4,82.0,29.87,High
667,FARM_007,goat,Toggenburg,5.616693364492282,55.91462812069709,female,dry,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-06-30,40.35,75,2.94,301.4,98.26,41.14,Critical
199,FARM_002,cattle,Holstein,9.61543236684993,730.4822783175864,male,lactating,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-06-05,40.99,31,3.66,315.63,87.65,39.29,Critical
24,FARM_001,sheep,Dorper,6.715023112535688,89.91725624922756,male,growing,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-09-15,14.47,61,4.74,262.71,58.03,13.44,Low
775,FARM_008,goat,Boer,6.468035140471784,40.837364713069334,female,growing,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-03-22,30.15,73,5.93,482.02,82.03,30.23,High
326,FARM_004,cattle,Holstein,7.715865317336547,663.6142136814724,male,growing,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-03-26,16.51,37,0.54,506.7,60.44,17.64,Low
266,FARM_003,sheep,Merino,7.065070672693518,99.66684686793143,male,lactating,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-08-04,28.23,79,7.54,358.37,79.95,27.2,Moderate
715,FARM_008,goat,Boer,5.9709288033714465,68.5138398344382,female,growing,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-07-24,39.76,56,3.86,455.76,92.48,39.89,Critical
312,FARM_004,cattle,Angus,2.5359828269499856,429.85192573483266,female,dry,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-06-16,32.62,44,7.91,307.09,80.56,29.38,High
972,FARM_010,cattle,Jersey,5.386656727907268,778.1486598459112,female,growing,minor_illness,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-06-25,43.09,20,3.73,576.56,86.8,42.09,Critical
173,FARM_002,sheep,Suffolk,3.9542524168548114,67.69356882806247,female,pregnant,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-06-01,40.54,50,4.33,149.69,92.03,38.62,Critical
175,FARM_002,cattle,Angus,3.6740954406085753,626.5618561187589,female,pregnant,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-12-21,14.34,71,2.24,70.05,57.85,14.14,Low
623,FARM_007,goat,Toggenburg,3.794954519338748,62.84649194489444,female,lactating,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-10-27,15.49,52,1.06,385.61,59.39,16.49,Low
167,FARM_002,sheep,Dorper,4.587203591173451,87.08434721143328,female,lactating,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-01-24,14.22,100,2.41,409.52,57.59,17.06,Low
157,FARM_002,goat,Boer,3.2398558976785177,50.829786925742155,female,dry,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-11-17,5.62,62,4.24,208.99,45.43,4.65,Low
252,FARM_003,cattle,Angus,8.953387026946773,576.8097495131431,female,dry,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-10-17,6.98,73,7.86,284.47,46.57,5.12,Low
342,FARM_004,goat,Alpine,5.566729222258948,46.40286539818292,female,dry,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-08-22,29.97,65,1.96,277.81,80.57,30.63,Moderate
77,FARM_001,cattle,Holstein,8.923239717745751,494.6740774728315,male,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-12-23,-0.68,71,5.13,516.97,35.11,-0.11,Low
866,FARM_009,goat,Nubian,4.077876098925445,51.25571928688652,female,pregnant,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-05-07,26.37,48,4.47,367.41,73.32,25.37,Low
180,FARM_002,sheep,Suffolk,1.7216562220962142,65.72982784047055,male,pregnant,minor_illness,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-02-19,10.55,92,0.95,267.0,51.28,13.03,Low
773,FARM_008,sheep,Texel,7.285547054106158,90.49622101514497,male,growing,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-07-25,27.09,46,0.65,384.19,73.97,27.97,Moderate
164,FARM_002,goat,Saanen,5.950643988535958,54.52236848780362,male,growing,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-07-27,37.98,38,4.89,198.1,85.88,35.42,High
365,FARM_004,sheep,Suffolk,6.91352605400215,63.40695100477567,male,lactating,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-04-08,24.29,46,2.82,385.9,70.42,24.09,Low
808,FARM_009,goat,Alpine,1.3324953306534666,53.24585956656599,female,pregnant,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-04-23,35.46,42,2.45,622.02,83.77,36.45,High
712,FARM_008,goat,Nubian,3.6634229939194696,75.74378345800525,male,lactating,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-11-18,-1.72,63,3.18,484.58,34.83,-0.74,Low
131,FARM_002,cattle,Angus,6.986774986265801,609.2261699076478,female,lactating,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-10-19,14.97,61,0.98,194.02,58.75,15.48,Low
8,FARM_001,goat,Alpine,4.635759848686068,77.05203514053396,female,lactating,minor_illness,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-11-28,10.43,96,4.61,479.4,50.92,12.34,Low
908,FARM_010,sheep,Suffolk,5.083950633129046,73.21019744760633,female,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-09-12,24.15,81,2.98,359.93,73.6,25.49,Low
726,FARM_008,goat,Saanen,4.53011332589892,55.90737657732219,male,dry,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-04-10,25.99,35,0.35,297.7,71.37,26.06,Low
485,FARM_005,goat,Saanen,2.2719643281919484,66.29413928680515,male,dry,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-12-09,3.12,64,0.19,594.02,41.6,6.21,Low
131,FARM_002,cattle,Angus,6.986774986265801,609.2261699076478,female,lactating,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-08-19,36.52,57,2.02,184.38,88.43,36.31,Critical
358,FARM_004,sheep,Rambouillet,2.2913337719354754,68.11177208261442,female,pregnant,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-02-05,9.26,69,3.44,132.15,50.26,8.66,Low
58,FARM_001,goat,Saanen,4.695100588313299,65.40374603470575,female,growing,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-09-22,24.67,41,1.09,0.0,70.4,23.16,Low
700,FARM_007,cattle,Angus,2.991148268014576,552.3965094673599,male,pregnant,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-09-13,20.1,38,2.7,355.42,64.73,19.45,Low
755,FARM_008,cattle,Holstein,8.5377775066845,645.7943110046525,female,pregnant,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-04-14,34.96,79,3.32,471.59,90.7,36.61,Critical
296,FARM_003,goat,Saanen,1.5800586978803177,58.014837450327406,female,growing,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-10-08,15.78,58,6.19,195.96,59.85,13.58,Low
319,FARM_004,cattle,Angus,3.392660229888821,658.4360493850032,male,growing,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-01-30,13.04,58,4.46,434.11,56.06,12.88,Low
119,FARM_002,sheep,Dorper,1.615213371781007,90.29324433705717,female,pregnant,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-11-21,6.04,41,4.83,0.0,47.79,2.67,Low
