Numero animale	Data	Produzione totale
2489	2021-06-13	39.38
2489	2021-06-13	39.38
2502	2021-06-13	37.29
2502	2021-06-13	37.29
2525	2021-06-13	30.98
2525	2021-06-13	30.98
2432	2021-06-13	35.17
2432	2021-06-13	35.17
2202	2021-06-13	30.55
2202	2021-06-13	30.55
2420	2021-06-13	34.65
2420	2021-06-13	34.65
2437	2021-06-13	38.27
2437	2021-06-13	38.27
2179	2021-06-13	39.12
2179	2021-06-13	39.12
2423	2021-06-13	28.57
2423	2021-06-13	28.57
2429	2021-06-13	33.32
2429	2021-06-13	33.32
2475	2021-06-13	39.12
2475	2021-06-13	39.12
2444	2021-06-13	34.13
2444	2021-06-13	34.13
2415	2021-06-13	30.19
2415	2021-06-13	30.19
2509	2021-06-13	45.1
2509	2021-06-13	45.1
2477	2021-06-13	41.22
2477	2021-06-13	41.22
2443	2021-06-13	20.36
2391	2021-06-13	36.93
2391	2021-06-13	36.93
2461	2021-06-13	42
2461	2021-06-13	42
2324	2021-06-13	40.03
2324	2021-06-13	40.03
2297	2021-06-13	31.1
2297	2021-06-13	31.1
2500	2021-06-13	40.66
2500	2021-06-13	40.66
2508	2021-06-13	30.8
2508	2021-06-13	30.8
2419	2021-06-13	38.75
2419	2021-06-13	38.75
2344	2021-06-13	29.15
2344	2021-06-13	29.15
2440	2021-06-13	31.29
2440	2021-06-13	31.29
2302	2021-06-13	49.77
2302	2021-06-13	49.77
2470	2021-06-13	27.61
2470	2021-06-13	27.61
2492	2021-06-13	39.37
2492	2021-06-13	39.37
2409	2021-06-13	35.83
2409	2021-06-13	35.83
2483	2021-06-13	34.49
2483	2021-06-13	34.49
2426	2021-06-13	38.8
2426	2021-06-13	38.8
2389	2021-06-13	21.32
2389	2021-06-13	21.32
2459	2021-06-13	42.37
2459	2021-06-13	42.37
2428	2021-06-13	36.01
2428	2021-06-13	36.01
2408	2021-06-13	30.94
2408	2021-06-13	30.94
2407	2021-06-13	32.25
2407	2021-06-13	32.25
2422	2021-06-13	36.75
2422	2021-06-13	36.75
2484	2021-06-13	37.76
2484	2021-06-13	37.76
2452	2021-06-13	34.36
2452	2021-06-13	34.36
2457	2021-06-13	42.58
2457	2021-06-13	42.58
2425	2021-06-13	35.85
2425	2021-06-13	35.85
2512	2021-06-13	34.61
2512	2021-06-13	34.61
2524	2021-06-13	36.18
2524	2021-06-13	36.18
2532	2021-06-13	31.68
2532	2021-06-13	31.68
2363	2021-06-13	35.53
2363	2021-06-13	35.53
2330	2021-06-13	40.59
2330	2021-06-13	40.59
2544	2021-06-13	41.49
2544	2021-06-13	41.49
2464	2021-06-13	30.9
2464	2021-06-13	30.9
2427	2021-06-13	35.83
2427	2021-06-13	35.83
2494	2021-06-13	43.78
2494	2021-06-13	43.78
2256	2021-06-13	46.51
2256	2021-06-13	46.51
2235	2021-06-13	43.23
2235	2021-06-13	43.23
2039	2021-06-13	57.73
2039	2021-06-13	57.73
2294	2021-06-13	50.39
2294	2021-06-13	50.39
2289	2021-06-13	54.19
2289	2021-06-13	54.19
2218	2021-06-13	28.39
2218	2021-06-13	28.39
2298	2021-06-13	47.76
2298	2021-06-13	47.76
364	2021-06-13	60.42
364	2021-06-13	60.42
2242	2021-06-13	45.86
2242	2021-06-13	45.86
2198	2021-06-13	47.25
2198	2021-06-13	47.25
1193	2021-06-13	29.95
1193	2021-06-13	29.95
3419	2021-06-13	54.21
3419	2021-06-13	54.21
2262	2021-06-13	55.98
2262	2021-06-13	55.98
2288	2021-06-13	55.05
2288	2021-06-13	55.05
2295	2021-06-13	50.73
2295	2021-06-13	50.73
2038	2021-06-13	45.06
2038	2021-06-13	45.06
2011	2021-06-13	43.4
2011	2021-06-13	43.4
2248	2021-06-13	36.3
2248	2021-06-13	36.3
2101	2021-06-13	46.57
2101	2021-06-13	46.57
2049	2021-06-13	47.86
2049	2021-06-13	47.86
2310	2021-06-13	41.75
2310	2021-06-13	41.75
2251	2021-06-13	44.12
2251	2021-06-13	44.12
231	2021-06-13	43.74
231	2021-06-13	43.74
357	2021-06-13	41.81
357	2021-06-13	41.81
2097	2021-06-13	59.46
2097	2021-06-13	59.46
2267	2021-06-13	34.62
2267	2021-06-13	34.62
2245	2021-06-13	37.31
2245	2021-06-13	37.31
2264	2021-06-13	46.13
2264	2021-06-13	46.13
2074	2021-06-13	50.32
2074	2021-06-13	50.32
2184	2021-06-13	27.53
2184	2021-06-13	27.53
2094	2021-06-13	54.9
2094	2021-06-13	54.9
2050	2021-06-13	42.53
2050	2021-06-13	42.53
2232	2021-06-13	33.9
2232	2021-06-13	33.9
2213	2021-06-13	43.61
2213	2021-06-13	43.61
2258	2021-06-13	51.42
2258	2021-06-13	51.42
2269	2021-06-13	40.67
2269	2021-06-13	40.67
2110	2021-06-13	35.27
2110	2021-06-13	35.27
2312	2021-06-13	46.79
2312	2021-06-13	46.79
266	2021-06-13	43.37
266	2021-06-13	43.37
2252	2021-06-13	34.14
2252	2021-06-13	34.14
2199	2021-06-13	36.61
2199	2021-06-13	36.61
2072	2021-06-13	41.84
2072	2021-06-13	41.84
2247	2021-06-13	43.34
2247	2021-06-13	43.34
3546	2021-06-13	55.09
3546	2021-06-13	55.09
2133	2021-06-13	45.79
2133	2021-06-13	45.79
3382	2021-06-13	53.42
3382	2021-06-13	53.42
3544	2021-06-13	31.51
3544	2021-06-13	31.51
2081	2021-06-13	50.65
2081	2021-06-13	50.65
3578	2021-06-13	39.9
3578	2021-06-13	39.9
2036	2021-06-13	41.41
2036	2021-06-13	41.41
1190	2021-06-13	45.94
1190	2021-06-13	45.94
2214	2021-06-13	46.82
2214	2021-06-13	46.82
2257	2021-06-13	41.33
2257	2021-06-13	41.33
2131	2021-06-13	51.1
2131	2021-06-13	51.1
2265	2021-06-13	44.53
2265	2021-06-13	44.53
2134	2021-06-13	47.91
2134	2021-06-13	47.91
2102	2021-06-13	52.82
2102	2021-06-13	52.82
2263	2021-06-13	47.15
2263	2021-06-13	47.15
334	2021-06-13	31.49
334	2021-06-13	31.49
2387	2021-06-13	35.66
2387	2021-06-13	35.66
3542	2021-06-13	37.06
3542	2021-06-13	37.06
159	2021-06-13	45.44
159	2021-06-13	45.44
2305	2021-06-13	58.48
2305	2021-06-13	58.48
2035	2021-06-13	30.98
2035	2021-06-13	30.98
2086	2021-06-13	59.7
2086	2021-06-13	59.7
2170	2021-06-13	29.48
2170	2021-06-13	29.48
2153	2021-06-13	27.85
2153	2021-06-13	27.85
2051	2021-06-13	54.06
2051	2021-06-13	54.06
2091	2021-06-13	56.7
2091	2021-06-13	56.7
2311	2021-06-13	56.87
2311	2021-06-13	56.87
9917	2021-06-13	48.26
9917	2021-06-13	48.26
2314	2021-06-13	52.54
2314	2021-06-13	52.54
2216	2021-06-13	56.15
2216	2021-06-13	56.15
352	2021-06-13	64.29
352	2021-06-13	64.29
2073	2021-06-13	34.37
2073	2021-06-13	34.37
1166	2021-06-13	37.2
1166	2021-06-13	37.2
2029	2021-06-13	31.58
2029	2021-06-13	31.58
2240	2021-06-13	39.13
2240	2021-06-13	39.13
2005	2021-06-13	33.86
2005	2021-06-13	33.86
3396	2021-06-13	44.03
3396	2021-06-13	44.03
2075	2021-06-13	30.85
2075	2021-06-13	30.85
313	2021-06-13	47.26
313	2021-06-13	47.26
2185	2021-06-13	46.3
2185	2021-06-13	46.3
2177	2021-06-13	46.24
2177	2021-06-13	46.24
2044	2021-06-13	45.59
2044	2021-06-13	45.59
2014	2021-06-13	25.57
2014	2021-06-13	25.57
2261	2021-06-13	36.66
2261	2021-06-13	36.66
2043	2021-06-13	42.08
2043	2021-06-13	42.08
2292	2021-06-13	57.08
2292	2021-06-13	57.08
2204	2021-06-13	30.2
2204	2021-06-13	30.2
3577	2021-06-13	43.22
3577	2021-06-13	43.22
2253	2021-06-13	58.44
2253	2021-06-13	58.44
3384	2021-06-13	39.96
3384	2021-06-13	39.96
2157	2021-06-13	38.1
2157	2021-06-13	38.1
2215	2021-06-13	35.54
2215	2021-06-13	35.54
2045	2021-06-13	51.62
2045	2021-06-13	51.62
2212	2021-06-13	35.8
2212	2021-06-13	35.8
2249	2021-06-13	41.74
2249	2021-06-13	41.74
2192	2021-06-13	37.17
2192	2021-06-13	37.17
3394	2021-06-13	52.36
3394	2021-06-13	52.36
2315	2021-06-13	53.2
2315	2021-06-13	53.2
2114	2021-06-13	50.91
2114	2021-06-13	50.91
2084	2021-06-13	40.63
2084	2021-06-13	40.63
2282	2021-06-13	43.09
2282	2021-06-13	43.09
234	2021-06-13	42.27
234	2021-06-13	42.27
2279	2021-06-13	48.22
2279	2021-06-13	48.22
2306	2021-06-13	44.67
2306	2021-06-13	44.67
2219	2021-06-13	35.21
2219	2021-06-13	35.21
2201	2021-06-13	50.18
2201	2021-06-13	50.18
2287	2021-06-13	38.79
2287	2021-06-13	38.79
2254	2021-06-13	46.47
2254	2021-06-13	46.47
2234	2021-06-13	32.43
2234	2021-06-13	32.43
3392	2021-06-13	43.22
3392	2021-06-13	43.22
2111	2021-06-13	44.23
2111	2021-06-13	44.23
2217	2021-06-13	35.93
2217	2021-06-13	35.93
2398	2021-06-13	40.12
2398	2021-06-13	40.12
2275	2021-06-13	40.47
2275	2021-06-13	40.47
2299	2021-06-13	40.61
2299	2021-06-13	40.61
3568	2021-06-13	48.42
3568	2021-06-13	48.42
2145	2021-06-13	56.82
2145	2021-06-13	56.82
2531	2021-06-13	16.71
2531	2021-06-13	16.71
2482	2021-06-13	20.47
2482	2021-06-13	20.47
2503	2021-06-13	16.76
2355	2021-06-13	0.06
2190	2021-06-14	19.73
2190	2021-06-14	19.73
	2021-06-14	211.2
	2021-06-14	211.2
	2021-06-14	211.2
	2021-06-14	211.2
	2021-06-14	211.2
	2021-06-14	211.2
	2021-06-14	211.2
	2021-06-14	211.2
	2021-06-14	211.2
	2021-06-14	211.2
	2021-06-14	211.2
	2021-06-14	211.2
	2021-06-14	211.2
	2021-06-14	211.2
	2021-06-14	211.2
	2021-06-14	211.2
	2021-06-14	211.2
2075	2021-06-14	54.97
2075	2021-06-14	54.97
2259	2021-06-14	44.4
2259	2021-06-14	44.4
2156	2021-06-14	39.82
2156	2021-06-14	39.82
2542	2021-06-14	42.16
2542	2021-06-14	42.16
2308	2021-06-14	44.22
2308	2021-06-14	44.22
2019	2021-06-14	56.26
2019	2021-06-14	56.26
1172	2021-06-14	47.76
1172	2021-06-14	47.76
2239	2021-06-14	0.04
2239	2021-06-14	0.04
2150	2021-06-14	41.77
2150	2021-06-14	41.77
2238	2021-06-14	53.44
2238	2021-06-14	53.44
2301	2021-06-14	54.39
2301	2021-06-14	54.39
2332	2021-06-14	31.73
2332	2021-06-14	31.73
990	2021-06-14	31.21
990	2021-06-14	31.21
2121	2021-06-14	50.96
2121	2021-06-14	50.96
360	2021-06-14	29.61
360	2021-06-14	29.61
2325	2021-06-14	41.89
2325	2021-06-14	41.89
2231	2021-06-14	30.46
2231	2021-06-14	30.46
2088	2021-06-14	33.44
2088	2021-06-14	33.44
2355	2021-06-14	16.58
2355	2021-06-14	16.58
2096	2021-06-14	0.57
2096	2021-06-14	0.57
306	2021-06-14	36.06
306	2021-06-14	36.06
2316	2021-06-14	41.61
2316	2021-06-14	41.61
2132	2021-06-14	42.81
2132	2021-06-14	42.81
2144	2021-06-14	28.62
2144	2021-06-14	28.62
1200	2021-06-14	37.54
1200	2021-06-14	37.54
115	2021-06-14	35.32
115	2021-06-14	35.32
331	2021-06-14	32.5
331	2021-06-14	32.5
1165	2021-06-14	30.25
1165	2021-06-14	30.25
311	2021-06-14	27.38
311	2021-06-14	27.38
342	2021-06-14	28.11
342	2021-06-14	28.11
2349	2021-06-14	38.41
2349	2021-06-14	38.41
2186	2021-06-14	22.51
2186	2021-06-14	22.51
2000	2021-06-14	36.78
2000	2021-06-14	36.78
2189	2021-06-14	30.81
2189	2021-06-14	30.81
223	2021-06-14	35.85
223	2021-06-14	35.85
2208	2021-06-14	26.33
2208	2021-06-14	26.33
2474	2021-06-14	32.11
2474	2021-06-14	32.11
2023	2021-06-14	38.66
2023	2021-06-14	38.66
2291	2021-06-14	23.15
2291	2021-06-14	23.15
2031	2021-06-14	26.71
2031	2021-06-14	26.71
2154	2021-06-14	36.38
2154	2021-06-14	36.38
215	2021-06-14	35.65
215	2021-06-14	35.65
2070	2021-06-14	29.94
2070	2021-06-14	29.94
3552	2021-06-14	29.35
3552	2021-06-14	29.35
2090	2021-06-14	27.62
2090	2021-06-14	27.62
2378	2021-06-14	24.39
2378	2021-06-14	24.39
2123	2021-06-14	23.05
2123	2021-06-14	23.05
2139	2021-06-14	26.05
2139	2021-06-14	26.05
2331	2021-06-14	28.83
2331	2021-06-14	28.83
3551	2021-06-14	37.76
3551	2021-06-14	37.76
2322	2021-06-14	40.29
2322	2021-06-14	40.29
2260	2021-06-14	28.39
2260	2021-06-14	28.39
258	2021-06-14	38.26
258	2021-06-14	38.26
2171	2021-06-14	31.98
2171	2021-06-14	31.98
203	2021-06-14	27.84
203	2021-06-14	27.84
1168	2021-06-14	25.62
1168	2021-06-14	25.62
968	2021-06-14	22.37
968	2021-06-14	22.37
2178	2021-06-14	31.01
2178	2021-06-14	31.01
2064	2021-06-14	24.69
2064	2021-06-14	24.69
2024	2021-06-14	29.32
2024	2021-06-14	29.32
2277	2021-06-14	29.47
2277	2021-06-14	29.47
2276	2021-06-14	36.34
2276	2021-06-14	36.34
55	2021-06-14	42.37
55	2021-06-14	42.37
2394	2021-06-14	30.47
2394	2021-06-14	30.47
2168	2021-06-14	26.37
2168	2021-06-14	26.37
2120	2021-06-14	26.31
2120	2021-06-14	26.31
3573	2021-06-14	27.08
3573	2021-06-14	27.08
1156	2021-06-14	19.38
1156	2021-06-14	19.38
2151	2021-06-14	30.35
2151	2021-06-14	30.35
256	2021-06-14	26.16
256	2021-06-14	26.16
2366	2021-06-14	27.13
2366	2021-06-14	27.13
1159	2021-06-14	29.27
1159	2021-06-14	29.27
318	2021-06-14	18.96
318	2021-06-14	18.96
1152	2021-06-14	29.44
1152	2021-06-14	29.44
347	2021-06-14	35.53
347	2021-06-14	35.53
326	2021-06-14	31.99
326	2021-06-14	31.99
2338	2021-06-14	27.31
2338	2021-06-14	27.31
2046	2021-06-14	34.96
2046	2021-06-14	34.96
3404	2021-06-14	24.66
3404	2021-06-14	24.66
9927	2021-06-14	37.72
9927	2021-06-14	37.72
2197	2021-06-14	31.76
2197	2021-06-14	31.76
184	2021-06-14	21.01
184	2021-06-14	21.01
2159	2021-06-14	27.04
2159	2021-06-14	27.04
242	2021-06-14	35.05
242	2021-06-14	35.05
2056	2021-06-14	27.88
2056	2021-06-14	27.88
9945	2021-06-14	16.48
9945	2021-06-14	16.48
2321	2021-06-14	33.74
2321	2021-06-14	33.74
1186	2021-06-14	36.09
1186	2021-06-14	36.09
1191	2021-06-14	30.86
1191	2021-06-14	30.86
2419	2021-06-14	37.71
2419	2021-06-14	37.71
2530	2021-06-14	38.73
2530	2021-06-14	38.73
2410	2021-06-14	38.53
2410	2021-06-14	38.53
2037	2021-06-14	32.23
2037	2021-06-14	32.23
84	2021-06-14	36.85
84	2021-06-14	36.85
2449	2021-06-14	37.6
2449	2021-06-14	37.6
2534	2021-06-14	33.46
2534	2021-06-14	33.46
9938	2021-06-14	26.11
9938	2021-06-14	26.11
2007	2021-06-14	36.67
2007	2021-06-14	36.67
2411	2021-06-14	29.68
2411	2021-06-14	29.68
2222	2021-06-14	42.21
2222	2021-06-14	42.21
2477	2021-06-14	44.65
2477	2021-06-14	44.65
2528	2021-06-14	30.13
2528	2021-06-14	30.13
2383	2021-06-14	41.59
2383	2021-06-14	41.59
2475	2021-06-14	40.07
2475	2021-06-14	40.07
2523	2021-06-14	30.27
2523	2021-06-14	30.27
2444	2021-06-14	33.73
2444	2021-06-14	33.73
2083	2021-06-14	56.98
2083	2021-06-14	56.98
2490	2021-06-14	41.12
2490	2021-06-14	41.12
2521	2021-06-14	23.43
2521	2021-06-14	23.43
2327	2021-06-14	38.57
2327	2021-06-14	38.57
2460	2021-06-14	38.73
2460	2021-06-14	38.73
2531	2021-06-14	32.7
2531	2021-06-14	32.7
2517	2021-06-14	38.67
2517	2021-06-14	38.67
2432	2021-06-14	37.78
2432	2021-06-14	37.78
2454	2021-06-14	45.45
2454	2021-06-14	45.45
2346	2021-06-14	36.28
2346	2021-06-14	36.28
2469	2021-06-14	40.47
2469	2021-06-14	40.47
2179	2021-06-14	36.94
2179	2021-06-14	36.94
2527	2021-06-14	33.65
2527	2021-06-14	33.65
2413	2021-06-14	37.53
2413	2021-06-14	37.53
2487	2021-06-14	41.12
2487	2021-06-14	41.12
2448	2021-06-14	40.68
2448	2021-06-14	40.68
2300	2021-06-14	49.82
2300	2021-06-14	49.82
2486	2021-06-14	38.14
2486	2021-06-14	38.14
2402	2021-06-14	36.28
2402	2021-06-14	36.28
2435	2021-06-14	42.02
2435	2021-06-14	42.02
2491	2021-06-14	34.82
2491	2021-06-14	34.82
2211	2021-06-14	37.58
2211	2021-06-14	37.58
2400	2021-06-14	39.47
2400	2021-06-14	39.47
2416	2021-06-14	29.56
2416	2021-06-14	29.56
2478	2021-06-14	35.74
2478	2021-06-14	35.74
2431	2021-06-14	38.55
2431	2021-06-14	38.55
2495	2021-06-14	33.54
2495	2021-06-14	33.54
2496	2021-06-14	34.13
2496	2021-06-14	34.13
2143	2021-06-14	26.94
2143	2021-06-14	26.94
2513	2021-06-14	42.27
2513	2021-06-14	42.27
2391	2021-06-14	36
2391	2021-06-14	36
2350	2021-06-14	34.96
2350	2021-06-14	34.96
2434	2021-06-14	30.16
2434	2021-06-14	30.16
2506	2021-06-14	38.81
2506	2021-06-14	38.81
2532	2021-06-14	31.55
2532	2021-06-14	31.55
2489	2021-06-14	42.18
2489	2021-06-14	42.18
2421	2021-06-14	33.77
2421	2021-06-14	33.77
2463	2021-06-14	32.82
2463	2021-06-14	32.82
2508	2021-06-14	33.91
2508	2021-06-14	33.91
2439	2021-06-14	31
2439	2021-06-14	31
2146	2021-06-14	43.22
2146	2021-06-14	43.22
2353	2021-06-14	25.91
2353	2021-06-14	25.91
2451	2021-06-14	46.01
2451	2021-06-14	46.01
2401	2021-06-14	35.79
2401	2021-06-14	35.79
2423	2021-06-14	30.18
2423	2021-06-14	30.18
2424	2021-06-14	33.09
2424	2021-06-14	33.09
2328	2021-06-14	60.09
2328	2021-06-14	60.09
2389	2021-06-14	39.86
2389	2021-06-14	39.86
2535	2021-06-14	33.46
2535	2021-06-14	33.46
2472	2021-06-14	37.5
2472	2021-06-14	37.5
2386	2021-06-14	38.02
2386	2021-06-14	38.02
2428	2021-06-14	37.04
2428	2021-06-14	37.04
2412	2021-06-14	37.19
2412	2021-06-14	37.19
2500	2021-06-14	38.84
2500	2021-06-14	38.84
2330	2021-06-14	43.82
2330	2021-06-14	43.82
2324	2021-06-14	40.69
2324	2021-06-14	40.69
2510	2021-06-14	40.88
2510	2021-06-14	40.88
2344	2021-06-14	35.99
2344	2021-06-14	35.99
2462	2021-06-14	42.57
2462	2021-06-14	42.57
2437	2021-06-14	38.06
2437	2021-06-14	38.06
2503	2021-06-14	31.98
2503	2021-06-14	31.98
2436	2021-06-14	33.08
2436	2021-06-14	33.08
2502	2021-06-14	41.51
2502	2021-06-14	41.51
2512	2021-06-14	35.59
2512	2021-06-14	35.59
2481	2021-06-14	34.61
2481	2021-06-14	34.61
2202	2021-06-14	30.42
2202	2021-06-14	30.42
2429	2021-06-14	31.81
2429	2021-06-14	31.81
2352	2021-06-14	35.64
2352	2021-06-14	35.64
2404	2021-06-14	43.98
2404	2021-06-14	43.98
2442	2021-06-14	34.2
2442	2021-06-14	34.2
2380	2021-06-14	30.01
2380	2021-06-14	30.01
2405	2021-06-14	35.74
2405	2021-06-14	35.74
2452	2021-06-14	35.71
2452	2021-06-14	35.71
2483	2021-06-14	34.58
2483	2021-06-14	34.58
2519	2021-06-14	30.17
2519	2021-06-14	30.17
2407	2021-06-14	34.01
2407	2021-06-14	34.01
2420	2021-06-14	31.89
2420	2021-06-14	31.89
2461	2021-06-14	40.61
2461	2021-06-14	40.61
2363	2021-06-14	34.53
2363	2021-06-14	34.53
2509	2021-06-14	45.83
2509	2021-06-14	45.83
2433	2021-06-14	35.95
2433	2021-06-14	35.95
2470	2021-06-14	29.3
2470	2021-06-14	29.3
2488	2021-06-14	45.3
2488	2021-06-14	45.3
2302	2021-06-14	48.75
2302	2021-06-14	48.75
2464	2021-06-14	31.68
2464	2021-06-14	31.68
2446	2021-06-14	32.44
2446	2021-06-14	32.44
2484	2021-06-14	37.36
2484	2021-06-14	37.36
2399	2021-06-14	36.4
2399	2021-06-14	36.4
2525	2021-06-14	30
2525	2021-06-14	30
2482	2021-06-14	44.07
2482	2021-06-14	44.07
2492	2021-06-14	37.81
2492	2021-06-14	37.81
2381	2021-06-14	37.58
2381	2021-06-14	37.58
2409	2021-06-14	34.98
2409	2021-06-14	34.98
2427	2021-06-14	34.59
2427	2021-06-14	34.59
2408	2021-06-14	31.51
2408	2021-06-14	31.51
2237	2021-06-14	32.76
2237	2021-06-14	32.76
2422	2021-06-14	38.65
2422	2021-06-14	38.65
2415	2021-06-14	30.63
2415	2021-06-14	30.63
2459	2021-06-14	41.56
2459	2021-06-14	41.56
2440	2021-06-14	29.07
2440	2021-06-14	29.07
2414	2021-06-14	41.64
2414	2021-06-14	41.64
2544	2021-06-14	40.21
2544	2021-06-14	40.21
2426	2021-06-14	35.61
2426	2021-06-14	35.61
2494	2021-06-14	44.82
2494	2021-06-14	44.82
2498	2021-06-14	20.6
2498	2021-06-14	20.6
2524	2021-06-14	37.29
2524	2021-06-14	37.29
2039	2021-06-14	56.14
2039	2021-06-14	56.14
2204	2021-06-14	26.21
2204	2021-06-14	26.21
2457	2021-06-14	40.66
2457	2021-06-14	40.66
2297	2021-06-14	30.46
2297	2021-06-14	30.46
2443	2021-06-14	40.35
2443	2021-06-14	40.35
2294	2021-06-14	51.24
2294	2021-06-14	51.24
2425	2021-06-14	36.18
2425	2021-06-14	36.18
159	2021-06-14	46.84
159	2021-06-14	46.84
364	2021-06-14	54.8
364	2021-06-14	54.8
2251	2021-06-14	40.13
2251	2021-06-14	40.13
2242	2021-06-14	44.77
2242	2021-06-14	44.77
2257	2021-06-14	43.36
2257	2021-06-14	43.36
2097	2021-06-14	30.18
2097	2021-06-14	30.18
2218	2021-06-14	26.93
2218	2021-06-14	26.93
2264	2021-06-14	45.19
2264	2021-06-14	45.19
2235	2021-06-14	40.14
2235	2021-06-14	40.14
2102	2021-06-14	49.5
2102	2021-06-14	49.5
2134	2021-06-14	54.04
2134	2021-06-14	54.04
2275	2021-06-14	42.57
2275	2021-06-14	42.57
2072	2021-06-14	43.57
2072	2021-06-14	43.57
2289	2021-06-14	60.28
2289	2021-06-14	60.28
2312	2021-06-14	47.63
2312	2021-06-14	47.63
2262	2021-06-14	55.12
2262	2021-06-14	55.12
2212	2021-06-14	34.57
2212	2021-06-14	34.57
2310	2021-06-14	40.44
2310	2021-06-14	40.44
2101	2021-06-14	49.38
2101	2021-06-14	49.38
2282	2021-06-14	42.43
2282	2021-06-14	42.43
3542	2021-06-14	39.82
3542	2021-06-14	39.82
2110	2021-06-14	36.79
2110	2021-06-14	36.79
2288	2021-06-14	52.18
2288	2021-06-14	52.18
2295	2021-06-14	48.11
2295	2021-06-14	48.11
2314	2021-06-14	49.98
2314	2021-06-14	49.98
2269	2021-06-14	41.46
2269	2021-06-14	41.46
2184	2021-06-14	27.53
2184	2021-06-14	27.53
3382	2021-06-14	53.72
3382	2021-06-14	53.72
3419	2021-06-14	51.83
3419	2021-06-14	51.83
2267	2021-06-14	37.23
2267	2021-06-14	37.23
2245	2021-06-14	38
2245	2021-06-14	38
2029	2021-06-14	34.08
2029	2021-06-14	34.08
2298	2021-06-14	50.81
2298	2021-06-14	50.81
2177	2021-06-14	46.59
2177	2021-06-14	46.59
3544	2021-06-14	31.77
3544	2021-06-14	31.77
2094	2021-06-14	55.26
2094	2021-06-14	55.26
2247	2021-06-14	44.1
2247	2021-06-14	44.1
2199	2021-06-14	35.23
2199	2021-06-14	35.23
2133	2021-06-14	47.7
2133	2021-06-14	47.7
2279	2021-06-14	57.05
2279	2021-06-14	57.05
2265	2021-06-14	44.92
2265	2021-06-14	44.92
231	2021-06-14	41.33
231	2021-06-14	41.33
9917	2021-06-14	50.34
9917	2021-06-14	50.34
2216	2021-06-14	58.86
2216	2021-06-14	58.86
3577	2021-06-14	43.26
3577	2021-06-14	43.26
2305	2021-06-14	55.38
2305	2021-06-14	55.38
3578	2021-06-14	38.39
3578	2021-06-14	38.39
2213	2021-06-14	42.84
2213	2021-06-14	42.84
2252	2021-06-14	34.13
2252	2021-06-14	34.13
2256	2021-06-14	48.15
2256	2021-06-14	48.15
2387	2021-06-14	34.63
2387	2021-06-14	34.63
2214	2021-06-14	47.06
2214	2021-06-14	47.06
2051	2021-06-14	52.81
2051	2021-06-14	52.81
2131	2021-06-14	48.4
2131	2021-06-14	48.4
2215	2021-06-14	34.29
2215	2021-06-14	34.29
1190	2021-06-14	49.08
1190	2021-06-14	49.08
2050	2021-06-14	43.34
2050	2021-06-14	43.34
2311	2021-06-14	59.19
2311	2021-06-14	59.19
2232	2021-06-14	34.38
2232	2021-06-14	34.38
2263	2021-06-14	48.11
2263	2021-06-14	48.11
266	2021-06-14	44.88
266	2021-06-14	44.88
3546	2021-06-14	55.72
3546	2021-06-14	55.72
2153	2021-06-14	29.06
2153	2021-06-14	29.06
2258	2021-06-14	50.54
2258	2021-06-14	50.54
2086	2021-06-14	59.03
2086	2021-06-14	59.03
357	2021-06-14	42.2
357	2021-06-14	42.2
2091	2021-06-14	58.94
2091	2021-06-14	58.94
2035	2021-06-14	27.03
2035	2021-06-14	27.03
2014	2021-06-14	26.77
2014	2021-06-14	26.77
3568	2021-06-14	51.11
3568	2021-06-14	51.11
334	2021-06-14	31.57
334	2021-06-14	31.57
2038	2021-06-14	44.74
2038	2021-06-14	44.74
2005	2021-06-14	34.38
2005	2021-06-14	34.38
2192	2021-06-14	38.12
2192	2021-06-14	38.12
2170	2021-06-14	28.63
2170	2021-06-14	28.63
2198	2021-06-14	45
2198	2021-06-14	45
2253	2021-06-14	58.29
2253	2021-06-14	58.29
2240	2021-06-14	39.92
2240	2021-06-14	39.92
2114	2021-06-14	52.25
2114	2021-06-14	52.25
2043	2021-06-14	41.34
2043	2021-06-14	41.34
3384	2021-06-14	39.49
3384	2021-06-14	39.49
2084	2021-06-14	38.24
2084	2021-06-14	38.24
2036	2021-06-14	44.54
2036	2021-06-14	44.54
2111	2021-06-14	49.68
2111	2021-06-14	49.68
2049	2021-06-14	47.47
2049	2021-06-14	47.47
2044	2021-06-14	45.7
2044	2021-06-14	45.7
2299	2021-06-14	40.33
2299	2021-06-14	40.33
2217	2021-06-14	40.9
2217	2021-06-14	40.9
2287	2021-06-14	40.35
2287	2021-06-14	40.35
2234	2021-06-14	36.74
2234	2021-06-14	36.74
2011	2021-06-14	41.18
2011	2021-06-14	41.18
2081	2021-06-14	53.78
2081	2021-06-14	53.78
2201	2021-06-14	50.37
2201	2021-06-14	50.37
2219	2021-06-14	36.53
2219	2021-06-14	36.53
2254	2021-06-14	47.87
2254	2021-06-14	47.87
1193	2021-06-14	29.07
1193	2021-06-14	29.07
2248	2021-06-14	36.86
2248	2021-06-14	36.86
2145	2021-06-14	55.35
2145	2021-06-14	55.35
2398	2021-06-14	41.19
2398	2021-06-14	41.19
2073	2021-06-14	32.69
2073	2021-06-14	32.69
313	2021-06-14	42.65
313	2021-06-14	42.65
3392	2021-06-14	45.16
3392	2021-06-14	45.16
2157	2021-06-14	36.5
2157	2021-06-14	36.5
