ID	MATR	DNASC	DPAR	LATT	Evento	GLAT	Data	Nota
2289	IT018990213396  	2018-02-25	2021-02-02	2	VUOTA      	112	2021-05-25	JOCKEY          
2289	IT018990213396  	2018-02-25	2021-02-02	2	VUOTA      	147	2021-06-29	AGOTADO         
2289	IT018990213396  	2018-02-25	2021-02-02	2	VUOTA      	168	2021-07-20	BBBELGA         
2289	IT018990213396  	2018-02-25	2021-02-02	2	FEC        	203	2021-08-24	BBBELGA         
2290	IT018990213397  	2018-02-26	2020-01-25	1	PARTO      	0	2020-01-25	                
2290	IT018990213397  	2018-02-26	2020-01-25	1	SPOST      	20	2020-02-14	D004A003        
2290	IT018990213397  	2018-02-26	2020-01-25	1	OK         	34	2020-02-28	-               
2290	IT018990213397  	2018-02-26	2020-01-25	1	PAREGG     	37	2020-03-02	OK              
2290	IT018990213397  	2018-02-26	2020-01-25	1	GRAV       	80	2020-04-14	ACTOR           
2290	IT018990213397  	2018-02-26	2020-01-25	1	PAREGG     	93	2020-04-27	OK              
2290	IT018990213397  	2018-02-26	2020-01-25	1	SPOST      	96	2020-04-30	D003A004        
2290	IT018990213397  	2018-02-26	2020-01-25	1	SPOST      	103	2020-05-07	D004A003        
2290	IT018990213397  	2018-02-26	2020-01-25	1	VEND       	228	2020-09-09	2020
2291	IT018990213398  	2018-02-26	2020-02-14	1	PARTO      	0	2020-02-14	                
2291	IT018990213398  	2018-02-26	2020-02-14	1	SPOST      	15	2020-02-29	D004A003        
2291	IT018990213398  	2018-02-26	2020-02-14	1	PAREGG     	17	2020-03-02	OK              
2291	IT018990213398  	2018-02-26	2020-02-14	1	OK         	21	2020-03-06	-               
2291	IT018990213398  	2018-02-26	2020-02-14	1	OK         	49	2020-04-03	-               
2291	IT018990213398  	2018-02-26	2020-02-14	1	VUOTA      	81	2020-05-05	STARJACK        
2291	IT018990213398  	2018-02-26	2020-02-14	1	VUOTA      	116	2020-06-09	TECHNO          
2291	IT018990213398  	2018-02-26	2020-02-14	1	CALORE     	136	2020-06-29	? NF.           
2291	IT018990213398  	2018-02-26	2020-02-14	1	VUOTA      	151	2020-07-14	MAUI            
2291	IT018990213398  	2018-02-26	2020-02-14	1	CALORE     	171	2020-08-03	                
2291	IT018990213398  	2018-02-26	2020-02-14	1	CISTI      	178	2020-08-10	CORULON         
2291	IT018990213398  	2018-02-26	2020-02-14	1	OK         	182	2020-08-14	PG              
2291	IT018990213398  	2018-02-26	2020-02-14	1	VUOTA      	186	2020-08-18	ABBA            
2291	IT018990213398  	2018-02-26	2020-02-14	1	PAREGG     	201	2020-09-02	OK              
2291	IT018990213398  	2018-02-26	2020-02-14	1	NOF        	244	2020-10-15	                
2291	IT018990213398  	2018-02-26	2020-02-14	1	SPOST      	297	2020-12-07	D003A001        
2291	IT018990213398  	2018-02-26	2020-02-14	1	VEND       	504	2021-07-02	2021
2292	IT018990213400  	2018-02-27	2020-02-05	1	PARTO      	0	2020-02-05	                
2292	IT018990213400  	2018-02-27	2020-02-05	1	CHETOSI    	12	2020-02-17	                
2292	IT018990213400  	2018-02-27	2020-02-05	1	CHETOSI    	13	2020-02-18	                
2292	IT018990213400  	2018-02-27	2020-02-05	1	DISLOC     	16	2020-02-21	OPERATA         
2292	IT018990213400  	2018-02-27	2020-02-05	1	SPOST      	24	2020-02-29	D004A003        
2292	IT018990213400  	2018-02-27	2020-02-05	1	OK         	30	2020-03-06	-               
2292	IT018990213400  	2018-02-27	2020-02-05	1	OK         	51	2020-03-27	-               
2292	IT018990213400  	2018-02-27	2020-02-05	1	PAREGG     	82	2020-04-27	OK              
2292	IT018990213400  	2018-02-27	2020-02-05	1	VUOTA      	83	2020-04-28	STARJACK        
2292	IT018990213400  	2018-02-27	2020-02-05	1	GRAV       	118	2020-06-02	STARJACK        
2292	IT018990213400  	2018-02-27	2020-02-05	1	PAREGG     	301	2020-12-02	OK              
2292	IT018990213400  	2018-02-27	2020-02-05	1	SPOST      	316	2020-12-17	D003A001        
2292	IT018990213400  	2018-02-27	2020-02-05	1	ASC        	338	2021-01-08	                
2292	IT018990213400  	2018-02-27	2021-03-10	2	PARTO      	0	2021-03-10	                
2292	IT018990213400  	2018-02-27	2021-03-10	2	SPOST      	17	2021-03-27	D004A002        
2292	IT018990213400  	2018-02-27	2021-03-10	2	OK         	23	2021-04-02	-               
2292	IT018990213400  	2018-02-27	2021-03-10	2	PAREGG     	28	2021-04-07	OK              
2292	IT018990213400  	2018-02-27	2021-03-10	2	VUOTA      	83	2021-06-01	JOCKEY          
2292	IT018990213400  	2018-02-27	2021-03-10	2	VUOTA      	118	2021-07-06	ALTUVE          
2292	IT018990213400  	2018-02-27	2021-03-10	2	OK         	156	2021-08-13	PG              
2292	IT018990213400  	2018-02-27	2021-03-10	2	VUOTA      	160	2021-08-17	BBBELGA         
2292	IT018990213400  	2018-02-27	2021-03-10	2	RICNT      	191	2021-09-17	-               
2293	IT018990215543  	2018-02-28	NA	NA	CALORE     	519	2019-08-01	                
2293	IT018990215543  	2018-02-28	NA	NA	GRAV       	538	2019-08-20	BIGFORK         
2293	IT018990215543  	2018-02-28	NA	NA	ABORTO     	730	2020-02-28	192 GG          
2293	IT018990215543  	2018-02-28	NA	NA	VEND       	740	2020-03-09	2020
2294	IT018990215545  	2018-03-04	2020-03-28	1	PARTO      	0	2020-03-28	                
2294	IT018990215545  	2018-03-04	2020-03-28	1	SPOST      	18	2020-04-15	D004A003        
2294	IT018990215545  	2018-03-04	2020-03-28	1	PAREGG     	30	2020-04-27	OK              
2294	IT018990215545  	2018-03-04	2020-03-28	1	OK         	34	2020-05-01	-               
2294	IT018990215545  	2018-03-04	2020-03-28	1	VUOTA      	80	2020-06-16	TECHNO          
2294	IT018990215545  	2018-03-04	2020-03-28	1	VUOTA      	87	2020-06-23	MAUI            
2294	IT018990215545  	2018-03-04	2020-03-28	1	CALORE     	101	2020-07-07	+++             
2294	IT018990215545  	2018-03-04	2020-03-28	1	GRAV       	122	2020-07-28	ABBA            
2294	IT018990215545  	2018-03-04	2020-03-28	1	PAREGG     	193	2020-10-07	OK              
2294	IT018990215545  	2018-03-04	2020-03-28	1	SPOST      	321	2021-02-12	D003A001        
2294	IT018990215545  	2018-03-04	2020-03-28	1	PAREGG     	340	2021-03-03	OK              
2294	IT018990215545  	2018-03-04	2020-03-28	1	ASC        	341	2021-03-04	                
2294	IT018990215545  	2018-03-04	2021-04-25	2	PARTO      	0	2021-04-25	                
2294	IT018990215545  	2018-03-04	2021-04-25	2	MAST       	3	2021-04-28	AS+PS           
2294	IT018990215545  	2018-03-04	2021-04-25	2	SPOST      	24	2021-05-19	D004A002        
2294	IT018990215545  	2018-03-04	2021-04-25	2	OK         	26	2021-05-21	-               
2294	IT018990215545  	2018-03-04	2021-04-25	2	VUOTA      	79	2021-07-13	FLADON          
2294	IT018990215545  	2018-03-04	2021-04-25	2	VUOTA      	84	2021-07-18	FLADON          
2294	IT018990215545  	2018-03-04	2021-04-25	2	GRAV       	105	2021-08-08	FLADON          
2294	IT018990215545  	2018-03-04	2021-04-25	2	CALORE     	105	2021-08-08	#NOME?
2295	IT018990215547  	2018-03-05	2020-03-02	1	PARTO      	0	2020-03-02	                
2295	IT018990215547  	2018-03-05	2020-03-02	1	SPOST      	19	2020-03-21	D004A003        
2295	IT018990215547  	2018-03-05	2020-03-02	1	OK         	25	2020-03-27	-               
2295	IT018990215547  	2018-03-05	2020-03-02	1	GRAV       	78	2020-05-19	ACTOR           
2295	IT018990215547  	2018-03-05	2020-03-02	1	PAREGG     	114	2020-06-24	OK              
2295	IT018990215547  	2018-03-05	2020-03-02	1	SPOST      	267	2020-11-24	D003A001        
2295	IT018990215547  	2018-03-05	2020-03-02	1	PAREGG     	275	2020-12-02	OK              
2295	IT018990215547  	2018-03-05	2020-03-02	1	ASC        	297	2020-12-24	                
2295	IT018990215547  	2018-03-05	2021-02-14	2	PARTO      	0	2021-02-14	                
2295	IT018990215547  	2018-03-05	2021-02-14	2	SPOST      	21	2021-03-07	D004A002        
2295	IT018990215547  	2018-03-05	2021-02-14	2	OK         	26	2021-03-12	-               
2295	IT018990215547  	2018-03-05	2021-02-14	2	VUOTA      	79	2021-05-04	JOCKEY          
2295	IT018990215547  	2018-03-05	2021-02-14	2	OK         	117	2021-06-11	PG              
2295	IT018990215547  	2018-03-05	2021-02-14	2	VUOTA      	121	2021-06-15	MORRIS          
2295	IT018990215547  	2018-03-05	2021-02-14	2	RICNT      	152	2021-07-16	-               
2295	IT018990215547  	2018-03-05	2021-02-14	2	VUOTA      	165	2021-07-29	BBBELGA         
2295	IT018990215547  	2018-03-05	2021-02-14	2	VUOTA      	186	2021-08-19	BBBELGA         
2295	IT018990215547  	2018-03-05	2021-02-14	2	FEC        	206	2021-09-08	BBBELGA         
2296	IT018990215548  	2018-03-05	2020-03-25	1	PARTO      	0	2020-03-25	                
2296	IT018990215548  	2018-03-05	2020-03-25	1	SPOST      	21	2020-04-15	D004A003        
2296	IT018990215548  	2018-03-05	2020-03-25	1	OK         	37	2020-05-01	-               
2296	IT018990215548  	2018-03-05	2020-03-25	1	GRAV       	83	2020-06-16	TECHNO          
2296	IT018990215548  	2018-03-05	2020-03-25	1	PAPOD      	91	2020-06-24	PD              
2296	IT018990215548  	2018-03-05	2020-03-25	1	SPOST      	228	2020-11-08	D003A001        
2296	IT018990215548  	2018-03-05	2020-03-25	1	PAPOD      	252	2020-12-02	PS              
2296	IT018990215548  	2018-03-05	2020-03-25	1	ASC        	255	2020-12-05	                
2296	IT018990215548  	2018-03-05	2020-03-25	1	VEND       	293	2021-01-12	2021
2297	IT018990215549  	2018-03-09	NA	NA	CALORE     	521	2019-08-12	? +             
2297	IT018990215549  	2018-03-09	2020-04-19	1	PARTO      	0	2020-04-19	                
2297	IT018990215549  	2018-03-09	2020-04-19	1	PAREGG     	8	2020-04-27	OK              
2297	IT018990215549  	2018-03-09	2020-04-19	1	SPOST      	20	2020-05-09	D004A003        
2297	IT018990215549  	2018-03-09	2020-04-19	1	RICNT      	26	2020-05-15	PG              
2297	IT018990215549  	2018-03-09	2020-04-19	1	OK         	33	2020-05-22	-               
2297	IT018990215549  	2018-03-09	2020-04-19	1	VUOTA      	79	2020-07-07	ABBA            
2297	IT018990215549  	2018-03-09	2020-04-19	1	VUOTA      	102	2020-07-30	ABBA            
2297	IT018990215549  	2018-03-09	2020-04-19	1	VUOTA      	124	2020-08-21	ABBA            
2297	IT018990215549  	2018-03-09	2020-04-19	1	VUOTA      	147	2020-09-13	IMPLURAN        
2297	IT018990215549  	2018-03-09	2020-04-19	1	CALORE     	171	2020-10-07	?FA4V.          
2297	IT018990215549  	2018-03-09	2020-04-19	1	VUOTA      	194	2020-10-30	IMPLURAN        
2297	IT018990215549  	2018-03-09	2020-04-19	1	PAREGG     	199	2020-11-04	OK              
2297	IT018990215549  	2018-03-09	2020-04-19	1	CALORE     	213	2020-11-18	                
2297	IT018990215549  	2018-03-09	2020-04-19	1	GRAV       	214	2020-11-19	IMPLURAN        
2297	IT018990215549  	2018-03-09	2020-04-19	1	SPOST      	421	2021-06-14	D003A001        
2297	IT018990215549  	2018-03-09	2020-04-19	1	ASC        	431	2021-06-24	NO-ANTIB        
2297	IT018990215549  	2018-03-09	2021-08-30	2	PARTO      	0	2021-08-30	                
2298	IT018990215550  	2018-03-09	2020-02-25	1	PARTO      	0	2020-02-25	                
2298	IT018990215550  	2018-03-09	2020-02-25	1	SPOST      	25	2020-03-21	D004A003        
2298	IT018990215550  	2018-03-09	2020-02-25	1	OK         	31	2020-03-27	-               
2298	IT018990215550  	2018-03-09	2020-02-25	1	VUOTA      	77	2020-05-12	ACTOR           
2298	IT018990215550  	2018-03-09	2020-02-25	1	PAREGG     	92	2020-05-27	OK              
2298	IT018990215550  	2018-03-09	2020-02-25	1	GRAV       	98	2020-06-02	STARJACK        
2298	IT018990215550  	2018-03-09	2020-02-25	1	SPOST      	300	2020-12-21	D003A001        
2298	IT018990215550  	2018-03-09	2020-02-25	1	ASC        	318	2021-01-08	                
2298	IT018990215550  	2018-03-09	2021-03-10	2	PARTO      	0	2021-03-10	                
2298	IT018990215550  	2018-03-09	2021-03-10	2	SPOST      	17	2021-03-27	D004A002        
2298	IT018990215550  	2018-03-09	2021-03-10	2	OK         	23	2021-04-02	-               
2298	IT018990215550  	2018-03-09	2021-03-10	2	PAREGG     	28	2021-04-07	OK              
2298	IT018990215550  	2018-03-09	2021-03-10	2	GRAV       	83	2021-06-01	JOCKEY          
2299	IT018990215551  	2018-03-10	2020-04-10	1	PARTO      	0	2020-04-10	                
2299	IT018990215551  	2018-03-10	2020-04-10	1	SPOST      	11	2020-04-21	D004A003        
2299	IT018990215551  	2018-03-10	2020-04-10	1	PAREGG     	17	2020-04-27	OK              
2299	IT018990215551  	2018-03-10	2020-04-10	1	OK         	21	2020-05-01	-               
2299	IT018990215551  	2018-03-10	2020-04-10	1	GRAV       	81	2020-06-30	MAUI            
2299	IT018990215551  	2018-03-10	2020-04-10	1	PAREGG     	265	2020-12-31	OK              
2299	IT018990215551  	2018-03-10	2020-04-10	1	SPOST      	298	2021-02-02	D003A001        
2299	IT018990215551  	2018-03-10	2020-04-10	1	ASC        	307	2021-02-11	                
2299	IT018990215551  	2018-03-10	2021-04-06	2	PARTO      	0	2021-04-06	                
2299	IT018990215551  	2018-03-10	2021-04-06	2	SPOST      	22	2021-04-28	D004A002        
2299	IT018990215551  	2018-03-10	2021-04-06	2	OK         	24	2021-04-30	-               
2299	IT018990215551  	2018-03-10	2021-04-06	2	VUOTA      	77	2021-06-22	MORRIS          
2299	IT018990215551  	2018-03-10	2021-04-06	2	PAREGG     	92	2021-07-07	OK              
2299	IT018990215551  	2018-03-10	2021-04-06	2	VUOTA      	103	2021-07-18	FLADON          
2299	IT018990215551  	2018-03-10	2021-04-06	2	RICNT      	136	2021-08-20	0.5
2299	IT018990215551  	2018-03-10	2021-04-06	2	FEC        	152	2021-09-05	SKOKIE          
2300	IT018990215552  	2018-03-10	2020-01-28	1	PARTO      	0	2020-01-28	                
2300	IT018990215552  	2018-03-10	2020-01-28	1	SPOST      	24	2020-02-21	D004A003        
2300	IT018990215552  	2018-03-10	2020-01-28	1	OK         	31	2020-02-28	PG              
2300	IT018990215552  	2018-03-10	2020-01-28	1	RICNT      	31	2020-02-28	PG              
2300	IT018990215552  	2018-03-10	2020-01-28	1	PAPOD      	34	2020-03-02	AS-D            
2300	IT018990215552  	2018-03-10	2020-01-28	1	RICNT      	38	2020-03-06	PG              
2300	IT018990215552  	2018-03-10	2020-01-28	1	GRAV       	77	2020-04-14	ACTOR           
2300	IT018990215552  	2018-03-10	2020-01-28	1	PAPOD      	90	2020-04-27	AD              
2300	IT018990215552  	2018-03-10	2020-01-28	1	PAREGG     	253	2020-10-07	OK              
2300	IT018990215552  	2018-03-10	2020-01-28	1	SPOST      	284	2020-11-07	D003A001        
2300	IT018990215552  	2018-03-10	2020-01-28	1	ASC        	297	2020-11-20	                
2300	IT018990215552  	2018-03-10	2021-01-18	2	PARTO      	0	2021-01-18	                
2300	IT018990215552  	2018-03-10	2021-01-18	2	SPOST      	15	2021-02-02	D004A003        
2300	IT018990215552  	2018-03-10	2021-01-18	2	MAST       	21	2021-02-08	MASTIPSA        
2300	IT018990215552  	2018-03-10	2021-01-18	2	OK         	25	2021-02-12	-               
2300	IT018990215552  	2018-03-10	2021-01-18	2	GRAV       	78	2021-04-06	MORRIS          
2300	IT018990215552  	2018-03-10	2021-01-18	2	PAREGG     	198	2021-08-04	OK              
2301	IT018990215553  	2018-03-10	2020-04-08	1	PARTO      	0	2020-04-08	                
2301	IT018990215553  	2018-03-10	2020-04-08	1	SPOST      	15	2020-04-23	D004A003        
2301	IT018990215553  	2018-03-10	2020-04-08	1	PAREGG     	19	2020-04-27	OK              
2301	IT018990215553  	2018-03-10	2020-04-08	1	OK         	23	2020-05-01	-               
2301	IT018990215553  	2018-03-10	2020-04-08	1	VUOTA      	83	2020-06-30	MAUI            
2301	IT018990215553  	2018-03-10	2020-04-08	1	GRAV       	125	2020-08-11	MAUI            
2301	IT018990215553  	2018-03-10	2020-04-08	1	PAREGG     	182	2020-10-07	OK              
2301	IT018990215553  	2018-03-10	2020-04-08	1	SPOST      	310	2021-02-12	D003A001        
2301	IT018990215553  	2018-03-10	2020-04-08	1	ASC        	338	2021-03-12	                
2301	IT018990215553  	2018-03-10	2021-05-15	2	PARTO      	0	2021-05-15	                
2301	IT018990215553  	2018-03-10	2021-05-15	2	OK         	27	2021-06-11	-               
2301	IT018990215553  	2018-03-10	2021-05-15	2	SPOST      	32	2021-06-16	D004A002        
2301	IT018990215553  	2018-03-10	2021-05-15	2	VUOTA      	80	2021-08-03	AGOTADO         
2301	IT018990215553  	2018-03-10	2021-05-15	2	GRAV       	83	2021-08-06	AGOTADO         
2302	IT018990215554  	2018-03-11	2020-02-21	1	PARTO      	0	2020-02-21	                
2302	IT018990215554  	2018-03-11	2020-02-21	1	SPOST      	15	2020-03-07	D004A003        
2302	IT018990215554  	2018-03-11	2020-02-21	1	OK         	28	2020-03-20	-               
2302	IT018990215554  	2018-03-11	2020-02-21	1	OK         	49	2020-04-10	-               
2302	IT018990215554  	2018-03-11	2020-02-21	1	GRAV       	81	2020-05-12	IMPLURAN        
2302	IT018990215554  	2018-03-11	2020-02-21	1	PAREGG     	96	2020-05-27	OK              
2302	IT018990215554  	2018-03-11	2020-02-21	1	PAPOD      	159	2020-07-29	PS              
2302	IT018990215554  	2018-03-11	2020-02-21	1	SPOST      	216	2020-09-24	D003A001        
2302	IT018990215554  	2018-03-11	2020-02-21	1	PAREGG     	285	2020-12-02	OK              
2302	IT018990215554  	2018-03-11	2020-02-21	1	ASC        	301	2020-12-18	                
2302	IT018990215554  	2018-03-11	2021-02-08	2	PARTO      	0	2021-02-08	                
2302	IT018990215554  	2018-03-11	2021-02-08	2	MAST       	10	2021-02-18	MICO-SA         
2302	IT018990215554  	2018-03-11	2021-02-08	2	OK         	25	2021-03-05	-               
2302	IT018990215554  	2018-03-11	2021-02-08	2	SPOST      	27	2021-03-07	D004A003        
2302	IT018990215554  	2018-03-11	2021-02-08	2	VUOTA      	78	2021-04-27	ALTUVE          
2302	IT018990215554  	2018-03-11	2021-02-08	2	VUOTA      	113	2021-06-01	JOCKEY          
2302	IT018990215554  	2018-03-11	2021-02-08	2	VUOTA      	137	2021-06-25	MORRIS          
2302	IT018990215554  	2018-03-11	2021-02-08	2	PAREGG     	149	2021-07-07	OK              
2302	IT018990215554  	2018-03-11	2021-02-08	2	GRAV       	176	2021-08-03	IMPLURAN        
2302	IT018990215554  	2018-03-11	2021-02-08	2	RICNT      	207	2021-09-03	GRAV?           
2303	IT018990215558  	2018-03-14	NA	NA	VEND       	569	2019-10-04	19
2304	IT018990215559  	2018-03-18	NA	NA	VEND       	750	2020-04-06	2020
2305	IT018990215565  	2018-03-30	2020-03-20	1	PARTO      	0	2020-03-20	                
2305	IT018990215565  	2018-03-30	2020-03-20	1	SPOST      	18	2020-04-07	D004A003        
2305	IT018990215565  	2018-03-30	2020-03-20	1	OK         	21	2020-04-10	-               
2305	IT018990215565  	2018-03-30	2020-03-20	1	PAREGG     	38	2020-04-27	OK              
2305	IT018990215565  	2018-03-30	2020-03-20	1	OK         	49	2020-05-08	-               
2305	IT018990215565  	2018-03-30	2020-03-20	1	GRAV       	81	2020-06-09	TECHNO          
2305	IT018990215565  	2018-03-30	2020-03-20	1	PAREGG     	201	2020-10-07	OK              
