Data	animal	ID	lie	stand	chewing	nothing	inactive	active	highActive
2020-03-23	IT018990163416	3416	586	794	616	764	333	1041	6
2020-03-23	IT018990163419	3419	809	571	482	898	444	906	30
2020-03-23	IT018990163430	3430	698	682	674	706	353	971	56
2020-03-23	IT018990163537	3537	674	646	571	749	544	776	0
2020-03-23	IT018990163539	3539	795	585	567	813	403	953	24
2020-03-23	IT018990163541	3541	603	777	509	871	377	934	69
2020-03-23	IT018990163544	3544	915	465	651	729	418	959	3
2020-03-23	IT018990163546	3546	657	723	601	779	335	999	46
2020-03-23	IT018990163552	3552	656	724	694	686	327	1006	47
2020-03-23	IT018990163555	3555	1011	369	475	905	647	688	45
2020-03-23	IT018990163562	3562	716	664	700	680	347	1032	1
2020-03-23	IT018990163431	3431	759	621	533	847	361	912	106
2020-03-23	IT018990179917	9917	728	652	685	695	300	1035	45
2020-03-23	IT018990163568	3568	630	750	619	761	507	866	7
2020-03-23	IT018990163560	3560	1380	0	0	1380	1380	0	0
2020-03-23	IT018990163551	3551	678	702	647	733	381	999	0
2020-03-23	IT018990163571	3571	646	734	519	861	371	957	51
2020-03-23	IT018990179906	9906	794	586	667	713	388	925	68
2020-03-23	IT018990162232	246	903	477	545	835	445	915	20
2020-03-23	IT018990168063	328	812	568	386	994	478	713	188
2020-03-23	IT018990163905	275	878	502	762	618	431	949	0
2020-03-23	IT018990148426	114	866	514	711	669	376	1001	3
2020-03-23	IT018990153983	180	751	629	589	791	351	904	125
2020-03-23	IT018990163581	3581	752	628	519	861	386	783	211
2020-03-23	IT018990163556	3556	596	784	506	874	365	850	165
2020-03-23	IT018990179926	9926	687	633	459	861	390	735	195
2020-03-23	IT018990179909	9909	964	416	642	738	401	956	23
2020-03-23	IT018990179905	9905	804	576	550	830	479	898	3
2020-03-23	IT018990163566	3566	754	626	600	780	410	968	2
2020-03-23	IT018990168094	347	660	720	643	737	252	1087	41
2020-03-23	IT018990179938	9938	695	685	613	767	377	956	48
2020-03-23	IT018990168092	345	1000	380	647	733	391	961	28
2020-03-23	IT018990179904	9904	93	87	78	102	16	134	30
2020-03-23	IT018990151460	161	793	587	783	597	301	1070	9
2020-03-23	IT018990148427	115	749	631	511	869	379	955	46
2020-03-23	IT018990168102	353	733	647	404	976	387	921	73
2020-03-23	IT018990166589	313	787	593	792	588	349	1027	4
2020-03-23	IT018990151455	159	950	430	547	833	505	830	45
2020-03-23	IT018990163411	3411	528	852	628	752	339	1007	34
2020-03-23	IT018990170698	1356	665	715	540	840	353	983	44
2020-03-23	IT018990168096	349	959	421	579	801	502	875	3
2020-03-23	IT018990168099	352	857	523	458	922	511	843	26
2020-03-23	IT018990163410	3410	817	563	485	895	481	740	159
2020-03-23	IT018990180190	1190	804	576	742	638	367	1001	11
2020-03-23	IT018990180182	1182	741	639	623	757	379	864	137
2020-03-23	IT018990157056	223	883	497	493	887	527	844	9
2020-03-23	IT018990159690	234	794	586	537	843	562	813	5
2020-03-23	IT018990163392	3392	594	786	528	852	355	709	316
2020-03-23	IT018990180176	1176	607	773	593	787	338	738	304
2020-03-23	IT018990163573	3573	735	645	586	794	381	867	133
2020-03-23	IT018990144040	72	868	512	571	809	583	797	0
2020-03-23	IT018990153996	186	744	636	766	614	377	983	20
2020-03-23	IT018990191180	2008	865	515	537	843	485	681	213
2020-03-23	IT018990180155	1155	475	905	615	765	290	888	203
2020-03-23	IT018990163383	3383	748	632	475	905	408	766	207
2020-03-23	IT018990170714	368	918	462	595	785	457	922	1
2020-03-23	IT018990180200	1200	745	635	569	811	409	960	11
2020-03-23	IT018990180191	1191	685	695	607	773	418	905	56
2020-03-23	IT018990191182	2010	880	500	628	752	370	946	64
2020-03-23	IT018990179930	9930	639	741	517	863	294	924	162
2020-03-23	IT018990180180	1180	669	711	574	806	373	992	15
2020-03-23	IT018990180192	1192	767	613	523	857	419	709	252
2020-03-23	IT018990144032	69	525	855	480	900	348	884	146
2020-03-23	IT018990162252	258	752	628	497	883	376	852	152
2020-03-23	IT018990135871	981	920	460	701	679	479	898	3
2020-03-23	IT018990168062	327	876	504	573	807	475	896	9
2020-03-23	IT018990180167	1167	898	482	624	756	333	1037	10
2020-03-23	IT018990191192	2020	729	651	681	699	324	981	75
2020-03-23	IT018990180154	1154	556	824	653	727	262	1013	105
2020-03-23	IT018990180185	1185	641	739	698	682	304	1053	23
2020-03-23	IT018990163578	3578	671	709	646	734	287	993	99
2020-03-23	IT018990191173	2003	633	747	602	778	344	968	68
2020-03-23	IT018990170699	357	927	453	632	748	472	901	7
2020-03-23	IT018990122315	842	936	444	565	815	476	862	42
2020-03-23	IT018990139986	38	851	529	583	797	411	962	7
2020-03-23	IT018990179927	9927	679	701	497	883	330	749	301
2020-03-23	IT018990191177	2005	656	724	623	757	398	974	8
2020-03-23	IT018990180170	1170	772	608	552	828	332	808	239
2020-03-23	IT018990179934	9934	662	718	570	810	325	895	160
2020-03-23	IT018990180174	1174	789	591	693	687	347	1007	26
2020-03-23	IT018990179911	9911	532	848	626	754	392	929	58
2020-03-23	IT018990180193	1193	917	463	648	732	379	976	25
2020-03-23	IT018990179933	9933	796	584	757	623	367	1013	0
2020-03-23	IT018990179923	9923	826	554	611	769	429	933	18
2020-03-23	IT018990191203	2031	808	572	483	897	464	753	165
2020-03-23	IT018990180156	1156	546	834	523	857	415	920	45
2020-03-23	IT018990191196	2022	801	579	519	861	524	796	62
2020-03-23	IT018990180166	1166	536	844	545	835	415	690	276
2020-03-23	IT018990179941	9941	578	802	588	792	407	964	9
2020-03-23	IT018990180158	1158	888	492	517	863	435	902	43
2020-03-23	IT018990180163	1163	600	780	842	538	395	971	14
2020-03-23	IT018990168066	331	791	589	557	823	483	892	5
2020-03-23	IT018990163420	3420	771	609	440	940	442	813	125
2020-03-23	IT018990179947	9947	883	497	573	807	579	801	0
2020-03-23	IT018990191186	2014	969	411	812	568	440	935	5
2020-03-23	IT018990191209	2037	819	561	611	769	306	773	302
2020-03-23	IT018990180159	1159	817	563	446	934	397	684	299
2020-03-23	IT018990191188	2016	823	557	600	780	413	924	43
2020-03-23	IT018990180168	1168	922	458	480	900	496	838	46
2020-03-23	IT018990162248	256	717	663	626	754	395	974	11
2020-03-23	IT018990180171	1171	690	690	672	708	296	1062	22
2020-03-23	IT018990191211	2038	781	599	569	811	432	928	20
2020-03-23	IT018990191201	2029	772	608	733	647	367	1008	5
2020-03-23	IT018990191205	2033	725	655	585	795	405	936	39
2020-03-23	IT018990191220	2047	798	582	681	699	396	972	12
2020-03-23	IT018990179918	9918	816	564	714	666	406	971	3
2020-03-23	IT018990163542	3542	930	450	400	980	553	744	83
2020-03-23	IT018990179921	9921	937	443	549	831	428	869	83
2020-03-23	IT018990179901	9901	640	740	575	805	429	902	49
2020-03-23	IT018990179931	9931	628	752	812	568	378	996	6
2020-03-23	IT018990131953	939	850	530	535	845	560	798	22
2020-03-23	IT018990191172	2000	773	607	533	847	422	909	49
2020-03-23	IT018990180152	1152	677	703	509	871	394	892	94
2020-03-23	IT018990180178	1178	593	787	634	746	283	1056	41
2020-03-23	IT018990191174	2004	614	766	775	605	247	1127	6
2020-03-23	IT018990179945	9945	837	543	622	758	388	989	3
2020-03-23	IT018990180186	1186	664	716	492	888	368	918	94
2020-03-23	IT018990163554	3554	797	583	552	828	446	915	19
2020-03-23	IT018990180181	1181	495	885	516	864	350	1011	19
2020-03-23	IT018990191199	2027	743	637	623	757	327	1024	29
2020-03-23	IT018990179902	9902	753	627	758	622	309	1058	13
2020-03-23	IT018990180161	1161	640	740	568	812	431	896	53
2020-03-23	IT018990179915	9915	650	730	635	745	273	1042	65
2020-03-23	IT018990180189	1189	809	571	597	783	381	795	203
2020-03-23	IT018990180169	1169	624	756	561	819	319	1043	17
2020-03-23	IT018990180172	1172	661	719	665	715	369	1003	7
2020-03-23	IT018990180165	1165	525	855	546	834	358	722	302
2020-03-23	IT018990163404	3404	754	626	485	895	487	803	89
2020-03-23	IT018990170705	360	643	737	533	847	412	954	14
2020-03-23	IT018990157029	206	610	770	551	829	314	1006	60
2020-03-23	IT018990166601	318	685	695	402	978	476	572	332
2020-03-23	IT018990198237	2073	808	572	573	807	434	941	5
2020-03-23	IT018990191216	2043	353	907	454	806	128	1008	124
2020-03-23	IT018990195789	2050	708	672	646	734	434	932	13
2020-03-23	IT018990191191	2018	742	638	667	713	303	1010	67
2020-03-23	IT018990191217	2044	741	639	650	730	276	1035	68
2020-03-23	IT018990191219	2046	799	581	702	678	283	902	195
2020-03-23	IT018990195824	2070	859	521	475	905	536	827	17
2020-03-23	IT018990191202	2030	846	534	665	715	379	979	22
2020-03-23	IT018990195819	2069	691	689	642	738	366	998	16
2020-03-23	IT018990191212	2039	726	654	582	798	309	858	212
2020-03-23	IT018990203409	2159	736	644	582	798	310	894	176
2020-03-23	IT018990204674	2170	773	607	554	826	342	787	251
2020-03-23	IT018990204675	2171	740	640	534	846	320	908	152
2020-03-23	IT018990204686	2177	847	533	722	658	511	848	21
2020-03-23	IT018990204687	2178	643	737	492	888	373	862	146
2020-03-23	IT018990204708	2185	793	587	565	815	335	871	173
2020-03-23	IT018990206808	2190	555	825	528	852	340	779	261
2020-03-23	IT018990206819	2197	596	784	492	888	296	815	269
2020-03-23	IT018990206820	2198	664	716	619	761	283	1000	97
2020-03-23	IT018990206821	2199	921	459	545	835	388	834	158
2020-03-23	IT018990206823	2200	695	685	526	854	302	884	194
2020-03-23	IT018990206826	2203	551	829	620	760	231	1099	51
2020-03-23	IT018990206827	2204	762	618	603	777	337	930	112
2020-03-23	IT018990209596	2215	708	672	552	828	309	809	261
2020-03-23	IT018990209597	2216	871	509	622	758	327	980	73
2020-03-23	IT018990209598	2217	709	671	565	815	366	783	231
2020-03-23	IT018990209599	2218	393	987	496	884	342	581	457
2020-03-23	IT018990209611	2222	730	650	666	714	304	924	152
2020-03-23	IT018990209625	2229	744	636	592	788	395	926	59
2020-03-23	IT018990198241	2075	407	973	775	605	146	1169	65
2020-03-23	IT018990198238	2074	707	673	730	650	270	1062	48
2020-03-23	IT018990191218	2045	631	749	580	800	356	786	238
2020-03-23	IT018990191215	2042	766	614	605	775	367	923	91
2020-03-23	IT018990199316	2102	560	820	627	753	209	1071	100
2020-03-23	IT018990199336	2118	711	669	556	824	350	907	123
2020-03-23	IT018990195829	2072	728	652	582	798	317	892	171
2020-03-23	IT018990191214	2041	838	542	745	635	273	1082	25
2020-03-23	IT018990191183	2011	984	396	641	739	420	941	19
2020-03-23	IT018990195790	2051	589	791	534	846	207	778	395
2020-03-23	IT018990199306	2097	675	705	444	936	356	824	201
2020-03-23	IT018990198264	2088	539	841	592	788	346	885	149
2020-03-23	IT018990198246	2081	522	858	676	704	287	970	122
2020-03-23	IT018990191179	2007	864	516	741	639	293	969	117
2020-03-23	IT018990199303	2096	841	539	594	786	355	897	128
2020-03-23	IT018990195812	2064	783	597	592	788	376	963	41
2020-03-23	IT018990201160	2131	796	584	632	748	350	937	93
2020-03-23	IT018990191189	2019	659	721	530	850	363	960	57
2020-03-23	IT018990195816	2067	602	778	556	824	403	946	31
2020-03-23	IT018990195809	2063	723	657	415	965	522	847	11
2020-03-23	IT018990198255	2085	542	838	636	744	288	1028	64
2020-03-23	IT018990198267	2089	806	574	513	867	396	684	300
2020-03-23	IT018990198250	2083	984	396	594	786	528	846	6
2020-03-23	IT018990195800	2058	874	506	358	1022	735	643	2
2020-03-23	IT018990199311	2100	732	648	529	851	390	706	284
2020-03-23	IT018990157041	215	853	527	743	637	422	953	5
2020-03-23	IT018990195818	2068	809	571	491	889	415	948	17
2020-03-23	IT018990199333	2115	620	760	546	834	227	738	416
2020-03-23	IT018990199349	2125	694	686	515	865	425	767	188
2020-03-23	IT018990198269	2091	751	629	473	907	443	727	210
2020-03-23	IT018990198256	2086	897	483	651	729	375	989	16
2020-03-23	IT018990198247	2082	821	559	426	954	604	758	18
2020-03-23	IT018990199319	2104	546	834	521	859	275	989	117
2020-03-23	IT018990198244	2079	868	512	424	956	463	580	336
2020-03-23	IT018990198278	2094	747	633	554	826	285	748	348
2020-03-23	IT018990199341	2121	718	662	504	876	383	661	336
2020-03-23	IT018990199328	2110	720	660	508	872	320	818	242
2020-03-23	IT018990195828	2071	869	511	343	1037	555	796	29
2020-03-23	IT018990199346	2124	834	546	354	1026	489	795	95
2020-03-23	IT018990199334	2116	740	640	521	859	372	900	107
2020-03-23	IT018990201152	2127	684	696	550	830	410	860	110
2020-03-23	IT018990199343	2105	655	725	439	941	369	677	335
2020-03-23	IT018990213400	2292	603	777	563	817	234	973	173
2020-03-23	IT018990215550	2298	427	953	562	818	240	938	202
2020-03-23	IT018990215547	2295	652	728	561	819	318	895	167
2020-03-23	IT018990215552	2300	467	913	606	774	336	778	267
2020-03-23	IT018990201164	2133	671	709	423	957	465	624	291
2020-03-23	IT018990191213	2040	698	682	696	684	365	1000	15
2020-03-23	IT018990199318	2103	678	702	547	833	401	687	292
2020-03-23	IT018990201166	2134	695	685	412	968	482	590	308
2020-03-23	IT018990195808	2062	1320	0	0	1320	1320	0	0
2020-03-23	IT018990195814	2065	802	578	648	732	454	916	10
2020-03-23	IT018990195788	2049	576	804	629	751	272	865	244
2020-03-23	IT018990198281	2095	750	630	597	783	301	866	213
2020-03-23	IT018990199312	2101	566	814	625	755	284	875	221
2020-03-23	IT018990199323	2108	840	0	0	840	840	0	0
2020-03-23	IT018990199327	2109	525	855	545	835	235	944	201
2020-03-23	IT018990199345	2123	560	820	584	796	172	1085	123
2020-03-23	IT018990201163	2132	735	645	465	915	394	829	157
2020-03-23	IT018990201165	2135	670	710	533	847	324	768	287
2020-03-23	IT018990201172	2136	592	788	598	782	321	851	208
2020-03-23	IT018990201173	2137	787	593	416	964	499	812	69
2020-03-23	IT018990201175	2139	710	670	460	920	439	497	445
2020-03-23	IT018990201180	2140	813	567	521	859	440	929	11
2020-03-23	IT018990203366	2142	732	648	553	827	376	825	179
2020-03-23	IT018990203367	2143	624	756	474	906	390	763	226
2020-03-23	IT018990203372	2144	773	607	534	846	435	742	201
2020-03-23	IT018990203373	2145	950	430	407	973	563	597	219
2020-03-23	IT018990203374	2146	655	725	501	879	341	728	311
2020-03-23	IT018990203386	2149	880	500	544	836	416	879	87
2020-03-23	IT018990203387	2150	751	629	542	838	420	901	59
2020-03-23	IT018990203390	2151	918	462	786	594	359	1011	10
2020-03-23	IT018990203394	2153	790	590	611	769	296	1054	30
2020-03-23	IT018990203404	2154	553	827	542	838	315	1010	55
2020-03-23	IT018990203405	2155	526	854	447	933	339	887	152
2020-03-23	IT018990203406	2156	629	751	486	894	264	830	285
2020-03-23	IT018990203407	2157	639	741	460	920	349	774	258
2020-03-23	IT018990204662	2162	766	614	589	791	326	850	205
2020-03-23	IT018990204666	2163	759	621	618	762	331	981	68
2020-03-23	IT018990204667	2164	624	756	537	843	331	982	67
2020-03-23	IT018990204669	2166	795	585	549	831	511	802	67
2020-03-23	IT018990204679	2172	795	585	451	929	415	736	229
2020-03-23	IT018990204682	2173	655	725	465	915	400	909	71
2020-03-23	IT018990204683	2174	663	717	543	837	339	1011	30
2020-03-23	IT018990204684	2175	582	798	558	822	324	803	253
2020-03-23	IT018990204685	2176	597	783	544	836	366	955	59
2020-03-23	IT018990204698	2179	678	702	535	845	344	847	189
2020-03-23	IT018990204700	2181	1189	71	415	845	641	594	25
2020-03-23	IT018990204709	2184	773	607	527	853	314	883	183
2020-03-23	IT018990204711	2186	789	591	591	789	383	896	101
2020-03-23	IT018990206806	2189	734	646	523	857	415	863	102
2020-03-23	IT018990206810	2192	677	703	657	723	294	808	276
2020-03-23	IT018990206825	2202	771	609	607	773	380	971	29
2020-03-23	IT018990206842	2208	1080	0	0	1080	1080	0	0
2020-03-23	IT018990206845	2211	683	697	559	821	291	752	337
2020-03-23	IT018990206846	2212	656	724	458	922	373	668	339
2020-03-23	IT018990206847	2213	593	787	594	786	322	970	88
2020-03-23	IT018990209595	2214	793	587	590	790	325	1001	54
2020-03-23	IT018990209601	2219	368	1012	509	871	254	802	324
2020-03-23	IT018990209614	2225	780	600	549	831	428	900	52
2020-03-23	IT018990209636	2231	689	691	583	797	259	854	267
2020-03-23	IT018990209639	2232	721	659	566	814	356	873	151
2020-03-23	IT018990209640	2234	688	692	537	843	446	867	67
2020-03-23	IT018990212594	2237	714	667	590	790	301	731	348
2020-03-23	IT018990212602	2238	766	614	535	845	360	1003	17
2020-03-23	IT018990212603	2239	609	771	534	846	336	1000	44
2020-03-23	IT018990212604	2240	614	766	590	790	372	753	255
2020-03-23	IT018990212609	2245	709	671	603	777	384	960	36
2020-03-23	IT018990212612	2248	729	651	647	733	311	1018	51
2020-03-23	IT018990212616	2249	828	552	516	864	417	896	67
2020-03-23	IT018990212618	2251	616	764	550	830	304	734	341
2020-03-23	IT018990212619	2252	674	706	580	800	340	914	124
2020-03-23	IT018990212620	2253	702	678	546	834	326	859	195
2020-03-23	IT018990212621	2254	816	564	658	722	342	1008	30
2020-03-23	IT018990212630	2257	791	589	560	820	359	1011	10
2020-03-23	IT018990212631	2258	680	700	606	774	349	629	400
2020-03-23	IT018990212639	2260	305	355	255	405	140	364	157
2020-03-23	IT018990212640	2261	541	839	599	781	268	743	369
2020-03-23	IT018990213352	2264	634	746	491	889	401	965	14
2020-03-23	IT018990213354	2265	757	623	599	781	341	934	105
2020-03-23	IT018990213360	2269	504	876	522	858	280	901	199
2020-03-23	IT018990213364	2273	548	832	556	824	321	943	116
2020-03-23	IT018990213366	2275	827	553	611	769	350	1012	18
2020-03-23	IT018990213367	2276	579	801	574	806	272	917	191
2020-03-23	IT018990213377	2279	678	702	532	848	340	845	195
2020-03-23	IT018990213397	2290	558	822	495	885	333	953	94
2020-03-23	IT018990215566	2306	916	464	620	760	399	973	8
2020-03-23	IT018990216743	2321	775	605	432	948	436	752	192
2020-03-23	IT018990220442	2389	709	671	513	867	382	674	325
2020-03-23	IT018990220461	2403	0	120	28	92	0	39	81
2020-03-23	IT018990220470	2407	612	768	437	943	324	621	435
2020-03-23	IT018990223444	2409	0	60	19	41	0	33	27
2020-03-23	IT018990223459	2415	70	110	0	180	63	28	88
2020-03-23	IT018990223452	2413	412	968	359	1021	155	669	556
2020-03-23	IT018990223461	2417	774	606	519	861	333	782	265
2020-03-23	IT018990223462	2418	0	180	3	177	2	80	97
2020-03-23	IT018990223466	2420	0	240	0	240	0	55	185
2020-03-23	IT018990223475	2426	664	716	428	952	346	675	358
2020-03-23	IT018990223489	2435	2	118	22	98	7	58	55
2020-03-24	IT018990139961	20	960	480	471	969	565	875	0
2020-03-24	IT018990141387	55	757	563	523	797	452	720	147
2020-03-24	IT018990141393	59	883	557	711	729	285	1155	0
2020-03-24	IT018990144073	84	730	710	771	669	471	963	6
2020-03-24	IT018990144078	89	710	730	886	554	283	1150	7
2020-03-24	IT018990149163	119	643	797	597	843	523	901	16
2020-03-24	IT018990149171	125	766	674	754	686	351	1087	2
2020-03-24	IT018990149202	146	701	739	481	959	407	884	150
2020-03-24	IT018990151448	155	121	1319	541	899	262	1173	5
2020-03-24	IT018990151453	157	696	744	549	891	326	1069	45
2020-03-24	IT018990151477	174	854	586	543	897	546	742	153
2020-03-24	IT018990153994	184	618	822	507	933	505	928	7
2020-03-24	IT018990157025	203	724	716	669	771	453	980	7
2020-03-24	IT018990159685	231	952	488	545	895	694	746	0
2020-03-24	IT018990159701	235	802	638	446	994	576	832	32
2020-03-24	IT018990159704	236	721	719	647	793	467	966	7
2020-03-24	IT018990162225	242	679	761	751	689	309	1131	0
2020-03-24	IT018990162239	252	872	568	556	884	458	951	31
2020-03-24	IT018990162265	264	622	818	729	711	436	995	9
2020-03-24	IT018990162270	266	641	799	682	758	486	938	16
2020-03-24	IT018990163896	269	904	536	315	1125	672	709	59
2020-03-24	IT018990163900	270	761	679	632	808	341	1065	34
2020-03-24	IT018990163901	271	795	645	737	703	428	1012	0
2020-03-24	IT018990163914	279	809	631	566	874	373	1056	11
2020-03-24	IT018990163917	280	814	566	409	971	631	725	24
2020-03-24	IT018990163935	293	813	627	429	1011	464	656	320
2020-03-24	IT018990163938	294	479	961	479	961	464	969	7
2020-03-24	IT018990166563	296	1310	130	176	1264	1126	314	0
